word,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent
punishments,0.461538462,0.090909091,0.285714286,0.05,0.181818182,-0.5657,-0.765,-0.075975,-0.296,-0.5609
sexual,0.26984127,0.142857143,0.162162162,0.108910891,0.32173913,-0.56535,-0.568806667,-0.354277778,-0.562236364,-0.430505405
truck,0.40625,0.03030303,0.160377358,0.12244898,0.068965517,-0.565265385,-0.31695,-0.373170588,-0.096183333,-0.334925
techniques,0.228571429,0.130434783,0.15,0.071428571,0.347826087,-0.564425,-0.393283333,-0.086633333,0.48945,-0.397525
jihadist,0.3,0.076923077,0.129032258,0.186046512,0.130434783,-0.5641,-0.256666667,0.224525,0.0266625,0
target,0.142857143,0.12745098,0.168067227,0.151515152,0.12,-0.561576471,-0.369261538,-0.265905,-0.1545,-0.35935
strikes,0.224719101,0.163265306,0.068965517,0.132352941,0.073529412,-0.560765,-0.5765375,-0.638366667,-0.525366667,-0.52784
enemies,0.210526316,0.132075472,0.192307692,0.173076923,0.206349206,-0.560533333,-0.390114286,-0.69832,-0.556811111,-0.497484615
propaganda,0.111111111,0.224489796,0.133333333,0.205882353,0.064516129,-0.5603,-0.361627273,-0.393366667,-0.200771429,-0.391775
anxiety,0.111111111,0.071428571,0.074074074,0.027777778,0.066666667,-0.56028,0.03605,-0.473575,-0.5719,-0.5682
gun,0.226190476,0.130769231,0.146464646,0.193832599,0.102040816,-0.559881579,-0.596188235,-0.419062069,-0.405747727,-0.34445
criticism,0.16091954,0.132743363,0.176470588,0.173333333,0.044444444,-0.559757143,-0.377193333,-0.448344444,-0.477484615,-0.239125
detention,0.2,0.25,0.08,0.095890411,0.078947368,-0.5596,-0.318480952,-0.346733333,-0.377785714,-0.5626
airstrike,0.4,0.105263158,0.055555556,0.055555556,0,-0.55875,-0.68515,-0.6705,-0.6705,0
collect,0.034482759,0.086956522,0.294117647,0.055555556,0.09375,-0.5574,-0.5501,-0.23588,0,-0.543433333
attacking,0.395833333,0.211538462,0.22,0.30952381,0.137254902,-0.556963158,-0.649536364,-0.597145455,-0.492153846,-0.329557143
legitimacy,0.1,0.246376812,0.263157895,0.28125,0.125,-0.556366667,-0.151147059,-0.117893333,-0.047666667,-0.1674
unclear,0.023255814,0.063829787,0.097826087,0.055555556,0.03125,-0.55625,-0.1711,0.066511111,-0.016675,-0.0992
struggles,0.153846154,0.3125,0.153846154,0,0.285714286,-0.5559,-0.65608,-0.49905,0,-0.314416667
retake,0.178571429,0,0.1,0.222222222,0.176470588,-0.55548,0,-0.628233333,-0.2489,-0.037933333
suspicion,0.105263158,0.043478261,0.130434783,0.269230769,0.083333333,-0.55435,-0.3818,-0.641233333,-0.497614286,-0.5719
suggesting,0.058823529,0.150943396,0.133333333,0.192982456,0.018867925,-0.554133333,-0.521525,-0.506716667,-0.407145455,-0.7501
genocide,0.333333333,0.108108108,0.19047619,0.03125,0.103448276,-0.551844444,-0.494475,-0.4767,-0.5994,-0.673533333
ignore,0.192307692,0.108108108,0.085714286,0.24,0.176470588,-0.551,-0.453225,-0.5526,-0.032533333,-0.4872
bombings,0.230769231,0.142857143,0.258064516,0.222222222,0.125,-0.550066667,-0.291666667,-0.533725,-0.228733333,-0.7345
justify,0.3125,0.142857143,0.157894737,0.2,0.117647059,-0.54996,-0.681366667,-0.2757,-0.488,-0.29695
banned,0.25,0.158730159,0.142857143,0.138888889,0.054054054,-0.549569231,-0.45462,-0.489057143,-0.64918,-0.12825
believed,0.083916084,0.100671141,0.125,0.125984252,0.056910569,-0.5481,-0.155673333,-0.1176,0.07278125,-0.041414286
disaster,0.169491525,0.095238095,0.053333333,0.070422535,0.204545455,-0.54694,-0.5670875,-0.425825,-0.6114,-0.638866667
heavily,0.117647059,0.089285714,0.102941176,0.056603774,0.15,-0.546866667,-0.18942,-0.231314286,-0.0639,0.039716667
girlfriend,0.2,0.04,0.206896552,0.066666667,0.238095238,-0.546725,-0.9403,0.0216,-0.6924,-0.5988
suspected,0.23943662,0.276315789,0.314285714,0.169491525,0.120689655,-0.546623529,-0.438466667,-0.407840909,-0.50031,-0.694571429
damaging,0.25,0.166666667,0.103448276,0.083333333,0.235294118,-0.546288889,-0.571533333,-0.541366667,-0.367066667,-0.391125
investigated,0.1,0.185185185,0.217391304,0.25,0.176470588,-0.5462,-0.79976,-0.46762,-0.193083333,-0.2875
shake,0.130434783,0.230769231,0.210526316,0.111111111,0.035714286,-0.545666667,-0.160416667,-0.08895,0.336033333,-0.1779
fears,0.102272727,0.094339623,0.078431373,0.072072072,0.127906977,-0.545333333,-0.49727,-0.6613125,-0.595925,-0.547854545
revenge,0.1875,0.24137931,0.25,0.413793103,0.185185185,-0.544416667,-0.604971429,-0.54015,-0.570466667,-0.47148
refusing,0.3,0.193548387,0.217391304,0.233333333,0.052631579,-0.54345,-0.402916667,-0.50916,-0.423942857,-0.6908
victim,0.214285714,0.172131148,0.068181818,0.181818182,0.14084507,-0.543208333,-0.491257143,-0.738333333,-0.4924375,-0.28917
battles,0.104166667,0.090909091,0.050847458,0.076923077,0.076923077,-0.5427,-0.454333333,-0.268966667,-0.531533333,-0.4203
jurisdictions,0.0625,0.076923077,0.166666667,0.166666667,0.066666667,-0.5423,-0.1946,-0.50055,0.10358,0.3612
king,0.010869565,0.054794521,0,0.098591549,0,-0.5423,0.2727,0,0.321542857,0
scheduled,0.013157895,0.069767442,0.065789474,0.075268817,0,-0.5423,-0.1327,-0.20368,-0.388271429,0
prison,0.15,0.188405797,0.048484848,0.093137255,0.048076923,-0.54072963,-0.551238462,-0.5113625,-0.577984211,-0.57436
damaged,0.260869565,0.12195122,0.121212121,0.03125,0.272727273,-0.540016667,-0.45584,-0.285675,-0.7003,-0.42145
forced,0.292307692,0.235294118,0.161538462,0.224489796,0.186567164,-0.539021053,-0.487141667,-0.533952381,-0.516206061,-0.528468
detained,0.183673469,0.265625,0.087719298,0.126984127,0.112903226,-0.538177778,-0.518741176,-0.69116,-0.070725,-0.761828571
fled,0.118421053,0.081395349,0.169230769,0.138888889,0.072463768,-0.537955556,-0.349742857,-0.273663636,-0.12282,-0.2788
severe,0.285714286,0.170212766,0.1,0.092592593,0.136363636,-0.53644,-0.4301625,-0.53235,-0.62568,-0.415377778
broke,0.217391304,0.080645161,0.016129032,0.01754386,0.101694915,-0.535553333,-0.50286,-0.4215,-0.4215,-0.656816667
sworn,0.048780488,0.055555556,0.14,0.136363636,0.125,-0.5345,-0.356333333,-0.153585714,-0.253655556,-0.33065
isolated,0.071428571,0.027027027,0.107142857,0.043478261,0.15625,-0.5344,-0.3818,0.044733333,-0.1909,-0.0922
victimized,0.1875,0.058823529,0.333333333,0.352941176,0.4,-0.533633333,-0.4215,-0.594366667,-0.471466667,-0.445633333
destroy,0.345454545,0.086956522,0.129032258,0.189655172,0.269230769,-0.533557895,-0.6152,-0.499125,-0.612363636,-0.682092857
confront,0.111111111,0.162162162,0.117647059,0.151515152,0.129032258,-0.533333333,-0.543133333,-0.41225,-0.4979,-0.47715
abandon,0.24,0.151515152,0.151515152,0.09375,0.066666667,-0.532983333,-0.07308,-0.54134,-0.608633333,0.30975
demonstrated,0.137931034,0.086956522,0.208333333,0.111111111,0.16,-0.532375,0.1333,0.39312,-0.3182,0.303075
bad,0.141304348,0.151960784,0.07079646,0.112299465,0.129411765,-0.531176923,-0.379229032,-0.4379875,-0.432966667,-0.583645455
diabetes,0.193548387,0.060606061,0.028571429,0.032258065,0.095238095,-0.531,-0.00675,-0.4019,-0.5994,-0.5194
conspiracy,0.133333333,0.191489362,0.206896552,0.196721311,0.203125,-0.529075,-0.657711111,-0.453108333,-0.581491667,-0.550923077
empire,0.081081081,0.049180328,0.194444444,0.086956522,0.069767442,-0.526866667,-0.473566667,-0.277242857,0.3715,0.269133333
nomination,0.016393443,0.08,0.105263158,0.097826087,0.065789474,-0.5267,-0.2007875,0.297492857,0.259466667,0.02952
theories,0.117647059,0.0625,0.179487179,0.157894737,0.166666667,-0.5267,-0.5493,-0.357457143,-0.415266667,-0.4542
returns,0.019607843,0.11627907,0.05,0.063829787,0.051724138,-0.5267,0.00412,-0.2235,0.1615,0.236533333
hatred,0.333333333,0.236842105,0.342857143,0.138888889,0.142857143,-0.526216667,-0.484777778,-0.613391667,-0.66518,-0.584866667
hurt,0.421875,0.128571429,0.089285714,0.109375,0.145833333,-0.525640741,-0.653133333,-0.60424,-0.621557143,-0.3921
attacked,0.46,0.25,0.352941176,0.142857143,0.20754717,-0.525230435,-0.580346667,-0.483677778,-0.578971429,-0.447581818
aggressively,0.166666667,0.19047619,0.1,0.208333333,0,-0.5246,-0.187425,-0.4516,-0.06732,0
aggressive,0.153846154,0.151515152,0.225,0.2,0.216666667,-0.5236,-0.27002,-0.231616667,-0.275036364,-0.200484615
destruction,0.395833333,0.12244898,0.083333333,0.06122449,0.242424242,-0.523594737,-0.645,-0.78695,-0.665533333,-0.6148875
execution,0.111111111,0.125,0.029411765,0.147058824,0.078947368,-0.52225,-0.696333333,-0.4404,-0.43,-0.759933333
ill,0.07,0.183333333,0.054794521,0.028169014,0.114285714,-0.520542857,-0.593245455,-0.579275,-0.45855,-0.5241
gay,0.109756098,0.144,0.09375,0.133858268,0.137254902,-0.520211111,-0.176427778,-0.3775,-0.196641176,-0.15
legs,0.3125,0.047619048,0,0.08,0.111111111,-0.52016,0.6486,0,0.06095,-0.4221
shopping,0.212121212,0.032258065,0.025641026,0.023809524,0.085714286,-0.519842857,0,0.6249,-0.4767,-0.024933333
crimes,0.13986014,0.165562914,0.125,0.094202899,0.107142857,-0.519255,-0.482536,-0.296364706,-0.129207692,-0.33592
weapons,0.210084034,0.12195122,0.134328358,0.075630252,0.112359551,-0.519208,-0.45152,-0.646972222,-0.404066667,-0.47336
stolen,0.30952381,0.189189189,0.136363636,0.071428571,0.105263158,-0.518038462,-0.4235,-0.50675,-0.552766667,-0.436825
missing,0.115384615,0.06,0.092307692,0.047619048,0.022222222,-0.51735,-0.430766667,-0.084116667,-0.19935,-0.296
thrown,0.342857143,0.076923077,0.28,0.208333333,0.181818182,-0.516741667,-0.45355,-0.314442857,0.01336,-0.219916667
temporary,0.150943396,0.181818182,0.023255814,0.179104478,0.088888889,-0.5163875,-0.0894,-0.8934,-0.454016667,0.204925
heavy,0.14953271,0.072289157,0.079207921,0.078431373,0.120689655,-0.5154375,-0.333983333,-0.0377,-0.1875125,-0.297485714
leaked,0.16,0.181818182,0.272727273,0.157894737,0,-0.51535,-0.3182,-0.431466667,-0.3108,0
unfortunately,0.06122449,0.079365079,0.089552239,0.081967213,0.083333333,-0.514566667,-0.36786,-0.17865,-0.37248,-0.4274
removal,0.12,0.212765957,0.090909091,0.238095238,0.161290323,-0.514466667,-0.09392,-0.1204,-0.10843,-0.0741
difficult,0.094444444,0.042553191,0.053398058,0.075,0.051282051,-0.514347059,-0.499475,-0.329936364,-0.418433333,-0.39827
teach,0.130434783,0.25,0.214285714,0.095238095,0,-0.513666667,0.38314,0.042666667,-0.03715,0
detonated,0.238095238,0.090909091,0.058823529,0,0.117647059,-0.51214,0,-0.4939,0,-0.6577
struck,0.151898734,0.075949367,0.098591549,0.112903226,0.125,-0.511291667,-0.326433333,-0.414171429,-0.463614286,-0.331871429
vehicle,0.184615385,0.153846154,0.20754717,0.212121212,0.146341463,-0.511116667,-0.1558,-0.144063636,-0.396242857,-0.092416667
allegedly,0.216216216,0.272727273,0.026315789,0.235294118,0.157894737,-0.5099,-0.33855,-0.6486,-0.5107375,-0.4596
rejection,0.181818182,0.2,0.375,0.153846154,0.333333333,-0.50935,-0.4689,-0.521144444,-0.326525,-0.519716667
disorder,0.138888889,0,0.051282051,0.052631579,0.1,-0.5092,0,-0.70645,-0.8169,-0.498866667
anger,0.169491525,0.061538462,0.090909091,0.172413793,0.103448276,-0.50863,-0.8222,-0.4499,-0.56749,-0.5473
harsh,0.540540541,0.239130435,0.235294118,0.090909091,0.153846154,-0.507665,-0.539272727,-0.54015,-0.556933333,-0.4397
act,0.067934783,0.047493404,0.045673077,0.061611374,0.058988764,-0.506352,-0.193566667,0.035442105,-0.262253846,0.016804762
mainstream,0.041666667,0.104166667,0.075,0.126582278,0.214285714,-0.50615,-0.28404,-0.09335,-0.02016,-0.008133333
chaos,0.212765957,0.053571429,0.037735849,0.06122449,0.175,-0.50461,-0.515233333,-0.70085,-0.641066667,-0.662871429
cycle,0.222222222,0.111111111,0.125,0.083333333,0.12,-0.504025,-0.1346,-0.273475,0.142833333,-0.4633
accidents,0.27027027,0.058823529,0,0,0.045454545,-0.50344,-0.427,0,0,-0.5719
committing,0.37037037,0.346153846,0.210526316,0.153846154,0.227272727,-0.50325,-0.5081,-0.357525,-0.282775,-0.23692
counties,0.142857143,0.103448276,0,0.018181818,0,-0.50316,-0.135866667,0,-0.2263,0
destroying,0.272727273,0.28,0.153846154,0.055555556,0.2,-0.50295,-0.471114286,-0.5574,-0.5574,-0.68942
burned,0.214285714,0.090909091,0.094339623,0.051282051,0.102564103,-0.5023,0.07282,-0.15342,0,0.02715
shot,0.358108108,0.213740458,0.124183007,0.17791411,0.165354331,-0.501462264,-0.39215,-0.398589474,-0.387775862,-0.429690476
illegal,0.176954733,0.243626062,0.16519174,0.170833333,0.19,-0.500537209,-0.52892907,-0.5536125,-0.554578049,-0.551628947
conduct,0.103896104,0.154929577,0.027027027,0.083333333,0.103448276,-0.49935,-0.209063636,-0.3592,-0.002033333,-0.31545
intent,0.178571429,0.146341463,0.193548387,0.111111111,0.206896552,-0.49872,-0.232416667,-0.023883333,-0.00315,-0.32065
identification,0.071428571,0.25,0.25,0.148148148,0.375,-0.49815,-0.168142857,-0.46046,-0.134375,-0.1961
hacks,0.130434783,0.136363636,0.25,0.272727273,0.176470588,-0.496033333,-0.2919,-0.149216667,-0.125666667,0.049433333
lawsuit,0.037735849,0.186813187,0.074626866,0.055555556,0.037974684,-0.49565,-0.226311765,-0.45506,-0.033233333,-0.337266667
damage,0.260416667,0.115044248,0.034482759,0.086614173,0.146341463,-0.494976,-0.3025,-0.603575,-0.608863636,-0.432475
farmer,0.131578947,0.294117647,0.142857143,0.035714286,0.0625,-0.49406,-0.41336,-0.495125,-0.765,-0.2023
teachers,0.035714286,0.184210526,0,0.076923077,0,-0.4939,-0.329014286,0,-0.31245,0
fearful,0.19047619,0.052631579,0.4375,0,0.153846154,-0.4939,-0.4939,-0.4056,0,-0.0086
bridges,0.083333333,0.03030303,0.027777778,0.151515152,0,-0.4939,0.3612,0,-0.1208,0
battle,0.119318182,0.101123596,0.120418848,0.120481928,0.094117647,-0.493861905,-0.242877778,-0.28353913,-0.380955,-0.38493125
demanded,0.212121212,0.11627907,0.085106383,0.204545455,0.136363636,-0.493571429,-0.2795,-0.529975,-0.2364,-0.174383333
devices,0.073170732,0.065217391,0.066666667,0.05,0.205882353,-0.492133333,0.0323,-0.2021,-0.188,-0.247557143
militant,0.108108108,0.06097561,0.178082192,0.2,0.075471698,-0.4914375,-0.03408,-0.044461538,-0.486141176,0.17035
moderate,0.051282051,0.047619048,0.181818182,0.088888889,0.078947368,-0.4914,0.08895,0.0363,-0.1091,0.2473
elders,0.125,0.142857143,0.19047619,0.285714286,0.090909091,-0.4908,0,0.082975,0.0833375,0
accurate,0.125,0.285714286,0.083333333,0.1,0.107142857,-0.490666667,0.1165125,0.079133333,0.121275,0.051833333
relevant,0.068965517,0.172413793,0.025,0.111111111,0.095238095,-0.4906,0.00836,-0.7003,-0.26885,-0.2202
sentencing,0.178571429,0.228571429,0.095238095,0.159090909,0.04,-0.49036,-0.4064125,-0.3793,-0.283314286,-0.6282
block,0.208955224,0.196261682,0.184,0.201680672,0.1,-0.490064286,-0.560090476,-0.308743478,-0.341091667,-0.37995
sectarian,0.388888889,0.117647059,0.130434783,0.2,0.041666667,-0.489885714,-0.0828,0.1184,-0.34375,-0.765
drone,0.101851852,0.24,0.145833333,0.131147541,0.090909091,-0.489627273,-0.321041667,-0.092128571,-0.2744875,-0.152342857
holds,0.128205128,0.161290323,0.045454545,0.163265306,0.027027027,-0.48924,0.27028,0.20095,-0.05505,0
bombing,0.345679012,0.100840336,0.06557377,0.142857143,0.083333333,-0.489003571,-0.317816667,-0.198825,-0.302677273,-0.2733625
conflicts,0.151260504,0.178861789,0.11827957,0.131578947,0.202702703,-0.488877778,-0.370931818,-0.265809091,-0.3303,-0.27782
fatal,0.222222222,0.128205128,0.12,0.054054054,0.090909091,-0.4888125,-0.49396,-0.723033333,-0.7291,-0.7387
valley,0.043956044,0.0625,0.030769231,0.072463768,0.016666667,-0.488525,-0.00895,-0.59315,0.03054,0
collapse,0.206896552,0.078431373,0.057692308,0.08,0.195121951,-0.487516667,-0.699775,-0.757,-0.737325,-0.5392875
vehicles,0.092105263,0.086956522,0,0.035294118,0.077922078,-0.487385714,-0.119583333,0,0.075433333,-0.221283333
beings,0.181818182,0.333333333,0.166666667,0.090909091,0.333333333,-0.48715,0.442175,0.0258,0.6249,0.25146
deputy,0.051546392,0.029411765,0.081818182,0.012658228,0.036144578,-0.48714,-0.303333333,-0.284933333,0,-0.660033333
abandoned,0.230769231,0.072727273,0.288461538,0.0625,0.119047619,-0.486983333,-0.3337,-0.583773333,-0.5653,-0.3353
officer,0.079497908,0.066079295,0.074688797,0.122807018,0.060606061,-0.486605263,-0.066946667,-0.128883333,-0.099264286,-0.0948
avoid,0.21969697,0.125,0.063829787,0.112676056,0.094890511,-0.485917241,-0.404505556,-0.443144444,-0.39150625,-0.535376923
driver,0.128205128,0,0.054545455,0,0.095238095,-0.48568,0,-0.2886,0,-0.24235
temperatures,0.072463768,0.0625,0.015151515,0.075757576,0.022727273,-0.4852,-0.501533333,0.7964,-0.469,-0.872
protests,0.186915888,0.087719298,0.136645963,0.246268657,0.097560976,-0.484745,-0.44454,-0.263440909,-0.296042424,-0.368008333
fails,0.166666667,0.269230769,0.047619048,0,0.125,-0.4846,-0.296285714,-0.2023,0,-0.44295
looks,0.082352941,0.098591549,0.08045977,0.05,0.071428571,-0.484228571,-0.391457143,0.061114286,0.067525,-0.19296
descent,0.333333333,0.25,0.214285714,0.1,0.142857143,-0.4836,-0.502633333,-0.412566667,-0.26335,-0.31245
counter,0.282051282,0.163265306,0.112903226,0.428571429,0.080645161,-0.483527273,-0.15915,-0.513885714,-0.13662381,-0.3962
inequality,0.19047619,0.3,0.083333333,0.1,0.034482759,-0.4833,-0.332858333,-0.46775,-0.64,-0.8176
consensus,0.051724138,0.087719298,0.123076923,0.071428571,0.042553191,-0.483133333,0.18078,0.1104375,-0.0416,-0.2959
numerous,0.225806452,0.081081081,0.1,0.081632653,0.186046512,-0.482942857,-0.598366667,-0.23525,-0.29135,-0.2402125
investigations,0.06779661,0.138461538,0.134328358,0.064935065,0.046875,-0.482825,-0.115466667,-0.136944444,-0.37804,-0.271133333
sexually,0.529411765,0.1,0.208333333,0,0.52,-0.482244444,-0.21075,-0.47502,0,-0.414961538
intended,0.164835165,0.17721519,0.127906977,0.103092784,0.148148148,-0.481226667,0.0496,-0.130072727,-0.05214,-0.402
corruption,0.213114754,0.219512195,0.10989011,0.175257732,0.380434783,-0.480607692,-0.266261111,-0.26124,-0.337347059,-0.371742857
pain,0.413793103,0.106382979,0.06,0.076923077,0.075757576,-0.480595833,-0.78792,-0.701733333,-0.6254,-0.30542
alleged,0.139240506,0.305555556,0.215909091,0.151898734,0.185185185,-0.479763636,-0.216859091,-0.175821053,-0.126433333,-0.147306667
offense,0.266666667,0.227272727,0.05,0.1875,0.090909091,-0.479275,-0.58592,-0.6808,-0.578,-0.4965
continuing,0.08,0.053571429,0.128205128,0.177777778,0.086956522,-0.479025,0.4357,0.23096,-0.124975,0.30085
casualties,0.416666667,0.1,0.048780488,0.107142857,0.173913043,-0.478513333,-0.3485,-0.3463,-0.419166667,-0.636525
violation,0.189189189,0.31372549,0.23255814,0.234042553,0.266666667,-0.478471429,-0.43803125,-0.49479,-0.445472727,-0.3451625
wrong,0.161073826,0.157894737,0.125,0.091954023,0.097560976,-0.478458333,-0.505140741,-0.367617647,-0.47119375,-0.496608333
settled,0.135135135,0.083333333,0.05,0.06122449,0.15625,-0.47784,0.032,-0.3645,0.201566667,0.0256
partly,0.043478261,0.080645161,0.066666667,0.083333333,0.042553191,-0.47755,-0.06584,0.0139,0.01056,-0.04665
constantly,0.052631579,0.19047619,0.043478261,0.25,0.172413793,-0.4767,-0.316175,0.0516,-0.44145,-0.3728
captured,0.02173913,0.015625,0.094339623,0.040816327,0.085714286,-0.4767,0,-0.3017,-0.2167,-0.449833333
leaves,0.094339623,0.133333333,0.125,0.02173913,0.065217391,-0.47628,-0.099225,-0.545585714,0.4939,-0.326633333
inner,0.095238095,0,0.137931034,0.128205128,0.1875,-0.4762,0,-0.141575,-0.30856,-0.226666667
hell,0.136363636,0.068965517,0.098039216,0.020833333,0.068181818,-0.476,-0.731525,-0.37348,-0.6808,-0.8253
lessons,0.066666667,0.055555556,0.166666667,0.115384615,0.03030303,-0.4755,-0.765,-0.36766,-0.255,-0.3182
fight,0.206153846,0.121710526,0.164596273,0.190031153,0.105454545,-0.475495522,-0.249040541,-0.496669811,-0.321380328,-0.294910345
losing,0.166666667,0.123595506,0.127906977,0.120481928,0.178571429,-0.475384615,-0.200609091,-0.4331,-0.1064,-0.19466
feared,0.15625,0.111111111,0.052631579,0,0.161290323,-0.47526,-0.6453,-0.4939,0,-0.65734
warning,0.127906977,0.011235955,0.150537634,0.111111111,0.078947368,-0.475172727,-0.7579,-0.371435714,-0.305963636,-0.412383333
losses,0.147058824,0.12195122,0.111111111,0,0.054054054,-0.47474,-0.348,-0.504466667,0,-0.4404
negative,0.157142857,0.209677419,0.138461538,0.174418605,0.112676056,-0.474518182,-0.477261538,-0.4735,-0.5482,-0.6004375
punished,0.269230769,0.458333333,0.086956522,0.1,0.15,-0.474157143,-0.644145455,-0.714,-0.6515,-0.613466667
extremists,0.142857143,0.102040816,0.254545455,0.192307692,0.108108108,-0.473,-0.11348,-0.183028571,0.03166,-0.068575
poverty,0.226666667,0.15,0.090909091,0.058139535,0.105263158,-0.468841176,-0.362358333,-0.6054625,-0.21536,-0.5491
problem,0.105,0.149193548,0.083743842,0.085,0.07,-0.468795238,-0.399216216,-0.215341176,-0.291623529,-0.459021429
routinely,0.2,0.181818182,0.28,0.105263158,0.25,-0.46845,-0.2824,-0.4894,0.0611,-0.207416667
wounded,0.388888889,0.134020619,0.117647059,0.126436782,0.111111111,-0.467662857,-0.375546154,-0.637625,-0.578281818,-0.317557143
